ID-Lattes,Nome,Título,Ano,Pais,Finalidade,Instituição-financiadora,Palavras-chave,Autores,Quantidade-autores,Tipo-patente,Código-do-registro-ou-patente,Data-pedido-depósito,Data-pedido-exame,Data-concessao,Instituição-depósito-registro,Número-depósito-PCT,Data-deposito-PCT,Nome-titular,Nome-depositante,Casamento-Levenshtein,GOOGLE-Id,GOOGLE-Number,GOOGLE-Title
'4087752487104746,Aloisio Nelmo Klein,"Metallurgical composition of particulate materials, self-lubricating sintered product and process for obtaining self-lubricating sintered products",2009,Alemanha,,,[],"KLEIN, A.N.; KLEIN, A.N.; BINDER, C.; BINDER, ROBERTO; RISTOW JR, W.; HAMMES, G.; PARUCKER, M.L.",7,PRIVILEGIO_DE_INOVACAO_PI,EP2331279,09092009,,05112014,European Patent Office,,,,Whirlpool S/A - Unidade Embraco;Universidade Federal de Santa Catarina,"1,00",patent/EP2331279B1/en,EP2331279B1,"Metallurgical composition of particulate materials, self-lubricating sintered product and process for obtaining self-lubricating sintered products "
'4087752487104746,Aloisio Nelmo Klein,"Metallurgical composition of particulate materials, self-lubricating sintered products and process for obtaining self-lubricating sintered products",2009,Estados Unidos,,,[],"KLEIN, A.N.; KLEIN, A.N.; RISTOW JR, W.; HAMMES, G.; BINDER, C.; BINDER, ROBERTO; PARUCKER, M.L.",7,PRIVILEGIO_DE_INOVACAO_PI,US9243313,09092009,,26012016,United States Patent and Trademark Office,,,,Whirlpool S/A - Unidade Embraco;Universidade Federal de Santa Catarina,"1,00",patent/US9243313B2/en,US9243313B2,"Metallurgical composition of particulate materials, self-lubricating sintered products and process for obtaining self-lubricating sintered products "
'4087752487104746,Aloisio Nelmo Klein,Process for production of nanoparticles of solid lubricant and lubricant dispersions stable in oil and in water,2012,Alemanha,,,[],"KLEIN, A.N.; KLEIN, A.N.; BINDER, ROBERTO; Teixeira, A. M.; Drago, V.; Bernardi, C.; BINDER, C.; TORRES, F. W.",8,PRIVILEGIO_DE_INOVACAO_PI,EP2731915,12072012,,,European Patent Office,,,,Whirlpool S/A - Unidade Embraco;Universidade Federal de Santa Catarina,"1,00",patent/EP2731915A1/en,EP2731915A1,Process for production of nanoparticles of solid lubricant and lubricant dispersions stable in oil and in water 
'4087752487104746,Aloisio Nelmo Klein,Process for manufacturing a porous body by powder metallurgy and metallurgic composition of particulate materials,2012,Alemanha,,,[],"BINDER, CRISTIANO; KLEIN, A.N.; BINDER, ROBERTO; MOCELLIN, I. C. M.; Becker, R.P.; Mareze, P. H.; Lenzi, A.",7,PRIVILEGIO_DE_INOVACAO_PI,EP2794154,19122012,,,European Patent Office,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina,"1,00",patent/EP2794154A1/en,EP2794154A1,Process for manufacturing a porous body by powder metallurgy and metallurgic composition of particulate materials 
'4087752487104746,Aloisio Nelmo Klein,Process for manufacturing a porous body by powder metallurgy and metallurgic composition of particulate materials,2012,Brasil,,,[],"BINDER, CRISTIANO; BINDER, ROBERTO; KLEIN, A.N.; Lenzi, A.; MOCELLIN, I. C. M.; Becker, R.P.; Mareze, P. H.",7,PRIVILEGIO_DE_INOVACAO_PI,US2015023828,19122012,,,United States Patent and Trademark Office,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina,"1,00",patent/US20150023828A1/en,US20150023828A1,Process for manufacturing a porous body by powder metallurgy and metallurgic composition of particulate materials 
'4087752487104746,Aloisio Nelmo Klein,Manufacturing process of a porous component and a porous component,2012,Coréia do Norte,,,[],"KLEIN, A.N.; KLEIN, A.N.; BINDER, CRISTIANO; BINDER, ROBERTO; SCHROEDER, RENAN M.; FURLAN, KALINE P.",6,PRIVILEGIO_DE_INOVACAO_PI,KR20160058719,09102012,,,Korean Intellectual Property Office,,,,Whirlpool S/A - Unidade Embraco,"1,00",patent/KR20160058719A/en,KR20160058719A,Manufacturing process of a porous component and a porous component 
'4087752487104746,Aloisio Nelmo Klein,Manufacturing process of a porous component and a porous component,2013,México,,,[],"KLEIN, A.N.; KLEIN, A.N.; BINDER, CRISTIANO; BINDER, ROBERTO; TORRES, F. W.; FURLAN, KALINE PAGNAN; SCHROEDER, RENAN M.",7,PRIVILEGIO_DE_INOVACAO_PI,MX2015004431,14102013,,,Mexican Patent Office,,,,Whirlpool S/A - Unidade Embraco,"1,00",patent/MX2015004431A/en,MX2015004431A,Manufacturing process of a porous component and a porous component. 
'4087752487104746,Aloisio Nelmo Klein,Installation and process for the treatment of metallic pieces by a plasma reactor,2014,Formosa,,,[],"KLEIN, A.N.; KLEIN, A.N.; BINDER, CRISTIANO; BINDER, ROBERTO; HAMMES, G.",5,PRIVILEGIO_DE_INOVACAO_PI,TW201515053,15072014,,,Taiwan Intellectual Property Office,,,,Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/TW201515053A/en,TW201515053A,Installation and process for the treatment of metallic pieces by a plasma reactor 
'4087752487104746,Aloisio Nelmo Klein,Installation and process for the treatment of metallic pieces by a plasma reactor,2014,China,,,[],"BINDER, CRISTIANO; BINDER, ROBERTO; HAMMES, GISELE",3,PRIVILEGIO_DE_INOVACAO_PI,CN105393332,15072014,,,State Intellectual Property Office of the p.r.c,,,,Aloisio Nelmo Klein;Aloisio Nelmo Klein;Whirlpool S/A - Unidade Embraco;Universidade Federal de Santa Catarina,"1,00",patent/CN105393332A/en,CN105393332A,Installation and process for the treatment of metallic pieces by a plasma reactor 
'4087752487104746,Aloisio Nelmo Klein,Installation and process for the treatment of metallic pieces by a plasma reactor,2014,Coréia do Norte,,,[],"KLEIN, A.N.; KLEIN, A.N.; BINDER, CRISTIANO; BINDER, ROBERTO; HAMMES, G.",5,PRIVILEGIO_DE_INOVACAO_PI,KR20160032201,15072014,,,Korean Patent Office,,,,Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/KR20160032201A/en,KR20160032201A,Installation and process for the treatment of metallic pieces by a plasma reactor 
'4087752487104746,Aloisio Nelmo Klein,Installation and process for the treatment of metallic pieces by a plasma reactor,2014,Alemanha,,,[],"BINDER, CRISTIANO; BINDER, ROBERTO; HAMMES, GISELE",3,PRIVILEGIO_DE_INOVACAO_PI,EP3022761,15072014,,,European Patent Office,,,,Aloisio Nelmo Klein;Aloisio Nelmo Klein;Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/EP3022761A1/en,EP3022761A1,Installation and process for the treatment of metallic pieces by a plasma reactor 
'4087752487104746,Aloisio Nelmo Klein,Installation and process for the treatment of metallic pieces by a plasma reactor,2014,Estados Unidos,,,[],"KLEIN, A.N.; KLEIN, A.N.; BINDER, CRISTIANO; BINDER, ROBERTO; HAMMES, GISELE",5,PRIVILEGIO_DE_INOVACAO_PI,US2016151809,15072014,,13062017,United States Patent and Trademark Office,,,,Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/US20160151809A1/en,US20160151809A1,Installation and process for the treatment of metallic pieces by a plasma reactor 
'4087752487104746,Aloisio Nelmo Klein,"Process for increasing the adhesion of a reinforcing inorganic material in a polymeric matrix, a reinforcing inorganic material, a process for obtaining a thermoplastic composite material, a thermoplastic composite material, and a thermoplastic composite article",2014,China,,,[],"RZATKI, F. D; ARENHART, R. G.; BINDER, ROBERTO; BARRA, G.M. DE O.",4,PRIVILEGIO_DE_INOVACAO_PI,CN105873997,31102014,,,State Intellectual Property Office of the p.r.c,,,,Aloisio Nelmo Klein;Aloisio Nelmo Klein;Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/CN105873997A/en,CN105873997A,"Process for increasing the adhesion of a reinforcing inorganic material in a polymeric matrix, a reinforcing inorganic material, a process for obtaining a thermoplastic composite material, a thermoplastic composite material, and a thermoplastic composite article "
'4087752487104746,Aloisio Nelmo Klein,"Process for increasing the adhesion of a reinforcing inorganic material in a polymeric matrix, a reinforcing inorganic material, a process for obtaining a thermoplastic composite material, a thermoplastic composite material, and a thermoplastic composite article",2014,Estados Unidos,,,[],"KLEIN, A.N.; KLEIN, A.N.; RZATKI, F. D; ARENHART, R. G.; BINDER, ROBERTO; BARRA, G.M. DE O.",6,PRIVILEGIO_DE_INOVACAO_PI,US2016251499,31102014,,,United States Patent and Trademark Office,,,,Universidade Federal de Santa Catarina,"1,00",patent/US20160251499A1/en,US20160251499A1,"Process for Increasing the Adhesion of a Reinforcing Inorganic Material in a Polymeric Matrix, a Reinforcing Inorganic Material, a Process for Obtaining a Thermoplastic Composite Material, a Thermoplastic Composite Material, and a Thermoplastic Composite Article "
'4087752487104746,Aloisio Nelmo Klein,"Process for increasing the adhesion of a reinforcing inorganic material in a polymeric matrix, a reinforcing inorganic material, a process for obtaining a thermoplastic composite material, a thermoplastic composite material, and a thermoplastic composite article",2014,Alemanha,,,[],"BARRA, G.M. DE O.; RZATKI, F. D; BINDER, ROBERTO; ARENHART, R. G.",4,PRIVILEGIO_DE_INOVACAO_PI,EP3063220,31102014,,,European Patent Office,,,,Aloisio Nelmo Klein;Aloisio Nelmo Klein;Universidade Federal de Santa Catarina,"1,00",patent/EP3063220A1/en,EP3063220A1,"Process for increasing the adhesion of a reinforcing inorganic material in a polymeric matrix, a reinforcing inorganic material, a process for obtaining a thermoplastic composite material, a thermoplastic composite material, and a thermoplastic composite article "
'4087752487104746,Aloisio Nelmo Klein,Processo e reator de plasma para tratamento termoquímico de superfície de peças metálicas,2014,Brasil,,,[],"HAMMES, G.; BINDER, C.; BINDER, ROBERTO; Bernardelli, E.A.; KLEIN, A.N.; LAMIM, THIAGO DE SOUZA",6,PRIVILEGIO_DE_INOVACAO_PI,BR102014026134,23122014,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina,"1,00",patent/BR102014026134A2/en,BR102014026134A2,plasma process and reactor for thermochemical surface treatment of metal parts 
'4087752487104746,Aloisio Nelmo Klein,Plasma process and reactor for the thermochemical treatment of the surface of metallic pieces,2015,Brasil,,,[],"BINDER, CRISTIANO; BINDER, ROBERTO; HAMMES, GISELE; LAMIM, THIAGO DE SOUZA; BERNARDELLI, EUCLIDES ALEXANDRE; KLEIN, A.N.",6,PRIVILEGIO_DE_INOVACAO_PI,WO201661652,19102015,,,WIPO - World Intellectual Property Organization,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina,"1,00",patent/WO2016061652A1/en,WO2016061652A1,Plasma process and reactor for the thermochemical treatment of the surface of metallic pieces 
'4087752487104746,Aloisio Nelmo Klein,Method for synthesis of nano-structured hollow particles and the nano-structured hollow particles,2015,Eslováquia,,,[],"Drago, V.; KLEIN, A.N.; TONTINI, G.; BINDER, CRISTIANO; BINDER, ROBERTO",5,PRIVILEGIO_DE_INOVACAO_PI,SK500652016,09032015,,18092017,Industrial Property Office of the Slovak Republic,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina,"1,00",patent/SK500652016A3/en,SK500652016A3,Method for synthesis of nano-structured hollow particles and the nano-structured hollow particles 
'4087752487104746,Aloisio Nelmo Klein,Process for the synthesis of nanostructured metallic hollow particles and nanostructured metallic hollow particles,2015,Estados Unidos,,,[],"KLEIN, A.N.; KLEIN, A.N.; Drago, V.; TONTINI, G.; BINDER, C.; BINDER, ROBERTO",6,PRIVILEGIO_DE_INOVACAO_PI,US20170014913,09032015,,05022019,United States Patent and Trademark Office,20170014913,,,Universidade Federal de Santa Catarina,"1,00",patent/US20170014913A1/en,US20170014913A1,Process for the synthesis of nanostructured metallic hollow particles and nanostructured metallic hollow particles 
'4087752487104746,Aloisio Nelmo Klein,A process for the synthesis of nanostructured metallic hollow particles and nanostructured metallic hollow particles,2015,Alemanha,,,[],"BINDER, CRISTIANO; BINDER, ROBERTO; Drago, V.; TONTINI, G.; KLEIN, A.N.",5,PRIVILEGIO_DE_INOVACAO_PI,EP3117024,09032015,,18092017,European Patent Office,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina,"1,00",patent/EP3117024B1/en,EP3117024B1,A process for the synthesis of nanostructured metallic hollow particles and nanostructured metallic hollow particles 
'4087752487104746,Aloisio Nelmo Klein,A process for the synthesis of nanostructured metallic hollow particles and nanostructured metallic hollow particles,2015,China,,,[],"KLEIN, A.N.; BINDER, CRISTIANO; Drago, V.; TONTINI, G.; BINDER, ROBERTO",5,PRIVILEGIO_DE_INOVACAO_PI,CN106460181,09032015,,,State Intellectual Property Office of the p.r.c,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina,"1,00",patent/CN106460181A/en,CN106460181A,A process for the synthesis of nanostructured metallic hollow particles and nanostructured metallic hollow particles 
'4087752487104746,Aloisio Nelmo Klein,Process for obtaining tight components by powder metallurgy,2014,Canadá,,,[],"Binder, R.; KLEIN, A.N.; MELLO, JOSE DANIEL BIASOLI DE; FURLAN, KALINE P.; BINDER, C.",5,PRIVILEGIO_DE_INOVACAO_PI,CA2926749,07102014,,,Canadian Intellectual Property Office,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/CA2926749A1/en,CA2926749A1,Process for obtaining tight components by powder metallurgy 
'4087752487104746,Aloisio Nelmo Klein,Process for obtaining tight components by powder metallurgy,2014,Suécia,,,[],"KLEIN, A.N.; BINDER, C.; BINDER, ROBERTO; MELLO, JOSE DANIEL BIASOLI DE; FURLAN, KALINE PAGNAN",5,PRIVILEGIO_DE_INOVACAO_PI,SE1650471,07102014,,,Swedish Patent and Registration Office,,,,"Aloisio Nelmo Klein;Roberto Binder;Cristiano Binder;FURLAN, KALINE P.;MELLO, JOSE DANIEL BIASOLI DE;Whirlpool S/A - Unidade Embraco;Universidade Federal de Santa Catarina","1,00",patent/SE1650471A1/en,SE1650471A1,Process for obtaining tight components by powder metallurgy 
'4087752487104746,Aloisio Nelmo Klein,Process for obtaining tight components by powder metallurgy,2014,Estados Unidos,,,[],"BINDER, CRISTIANO; BINDER, ROBERTO; FURLAN, KALINE P.; MELLO, JOSE DANIEL BIASOLI DE",4,PRIVILEGIO_DE_INOVACAO_PI,US2016236276,07102014,,,United States Patent and Trademark Office,,,,Aloisio Nelmo Klein;Aloisio Nelmo Klein;Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/US20160236276A1/en,US20160236276A1,Process for Obtaining Tight Components by Powder Metallurgy 
'4087752487104746,Aloisio Nelmo Klein,Process for obtaining tight components by powder metallurgy,2014,China,,,[],"BINDER, CRISTIANO; BINDER, ROBERTO; KLEIN, A.N.; MELLO, JOSE DANIEL BIASOLI DE; FURLAN, KALINE P.",5,PRIVILEGIO_DE_INOVACAO_PI,CN105745044,07102014,,,state intellectual property office of the p.r.c,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/CN105745044A/en,CN105745044A,Process for obtaining tight components by powder metallurgy 
'4087752487104746,Aloisio Nelmo Klein,Plasma process and reactor for treating metallic pieces,2011,Formosa,,,[],"BINDER, CRISTIANO; BINDER, ROBERTO; HAMMES, G.; KLEIN, A.N.",4,PRIVILEGIO_DE_INOVACAO_PI,TW201011804,11062011,,,Taiwan Intellectual Property Office,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/TW201011804A/en,TW201011804A,Plasma process and reactor for treating metallic pieces 
'4087752487104746,Aloisio Nelmo Klein,"Metallurgical composition of particulate materials, self-lubricating sintered product and process for obtaining self-lubricating sintered products",2009,Formosa,,,[],"BINDER, CRISTIANO; KLEIN, A.N.; HAMMES, G.; PARUCKER, M.L.; RISTOW JUNIOR, WALTER; BINDER, ROBERTO",6,PRIVILEGIO_DE_INOVACAO_PI,TWI472389,11092009,,11022015,Taiwan Intellectual Property Office,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/TWI472389B/en,TWI472389B,"Metallurgical composition of particulate materials, self-lubricating sintered product and process for obtaining self-lubricating sintered products "
'4087752487104746,Aloisio Nelmo Klein,"Composition of particulate materials for forming self- lubricating products in sintered steel, product in self- lubricating sintered steel and process for obtaining self-lubricating products in sintered steel",2009,Formosa,,,[],"BINDER, C.; BINDER, ROBERTO; RISTOW JUNIOR, WALTER; KLEIN, A.N.",4,PRIVILEGIO_DE_INOVACAO_PI,TW201034773,08122009,,,Taiwan Intellectual Property Office,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/TW201034773A/en,TW201034773A,"Composition of particulate materials for forming self-lubricating products in sintered steel, product in self-lubricating sintered steel and process for obtaining self-lubricating products in sintered steel "
'4087752487104746,Aloisio Nelmo Klein,Installation and process for the treatment of metallic pieces by a plasma reactor,2014,Cingapura,,,[],"Binder, R.; KLEIN, ALOÍSIO N.; BINDER, C.; HAMMES, G.",4,PRIVILEGIO_DE_INOVACAO_PI,SG11201600279Q,15072014,,,Singapore Patente Office,,,,Aloisio Nelmo Klein;Whirlpool S/A - Unidade Embraco;Universidade Federal de Santa Catarina,"1,00",patent/SG11201600279QA/en,SG11201600279QA,Installation and process for the treatment of metallic pieces by a plasma reactor 
'4087752487104746,Aloisio Nelmo Klein,"Composition of particulate materials for forming self- lubricating products in sintered steel, product in self- lubricating sintered steel and process for obtaining self-lubricating products in sintered steel",2009,Cingapura,,,[],"Binder, R.; KLEIN, A.N.; BINDER, C.; RISTOW JUNIOR, WALTER",4,PRIVILEGIO_DE_INOVACAO_PI,SG172168,09122009,,,Singapore Patent Office,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco;Lupatech,"1,00",patent/SG172168A1/en,SG172168A1,"Composition of particulate materials for forming self- lubricating products in sintered steel, product in self- lubricating sintered steel and process for obtaining self-lubricating products in sintered steel "
'4087752487104746,Aloisio Nelmo Klein,Process for manufacturing a porous body by powder metallurgy and metallurgic composition of particulate materials,2012,Cingapura,,,[],"Binder, R.; KLEIN, ALOÍSIO N.; Lenzi, A.; BINDER, CRISTIANO; MOCELLIN, I. C. M.; Becker, R.P.; Mareze, P. H.",7,PRIVILEGIO_DE_INOVACAO_PI,SG11201403171V,19122012,,,Singapore Patent Office,,,,Aloisio Nelmo Klein;Universidade Federal de Santa Catarina;Whirlpool S/A - Unidade Embraco,"1,00",patent/SG11201403171VA/en,SG11201403171VA,Process for manufacturing a porous body by powder metallurgy and metallurgic composition of particulate materials 
